sample	contig	NCBItaxID	NCBIrank	NCBItaxName	nFrags	retainedFrags	taxassignedFrags	fractionAgreement	lineage
BGG_POSDC	NODE_170566_length_3076_cov_10.2	56522	species	Nocardioides insulae	2	2	1	0.5	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides insulae
BGG_QOSDA	NODE_51_length_388358_cov_124.3	165	order	Bacteroidales	362	345	265	0.82	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales
BGG_QOSDA	NODE_259_length_183317_cov_78.5	8039	genus	UBA5619	210	202	136	0.76	d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales;f_UBA5619;g_UBA5619
BGG_POSDC	NODE_38173_length_7126_cov_28.0	50965	species	JACDDX01 sp013813435	10	9	8	0.99	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_GWC2-71-9;g_JACDDX01;s_JACDDX01 sp013813435
BGG_POSDC	NODE_42379_length_6740_cov_6.0	1373	family	Xanthobacteraceae	6	4	4	1.0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae
BGG_POSDC	NODE_47942_length_6303_cov_60.5	38988	genus	CF-167	6	6	5	0.8	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_QHBO01;f_QHBO01;g_CF-167
BGG_POSDC	NODE_52093_length_6019_cov_10.0	21073	species	2-12-FULL-66-21 sp001767455	8	8	4	0.5	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_2-12-FULL-66-21;g_2-12-FULL-66-21;s_2-12-FULL-66-21 sp001767455
BGG_POSDC	NODE_57405_length_5711_cov_22.0	2880	genus	Palsa-1315	14	13	10	0.87	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_Nitrospiraceae;g_Palsa-1315
BGG_POSDC	NODE_62263_length_5457_cov_14.1	1373	family	Xanthobacteraceae	8	7	5	0.61	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae
BGG_POSDC	NODE_69513_length_5134_cov_18.7	6830	genus	CF-39	9	9	5	0.66	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_P2-11E;f_P2-11E;g_CF-39
BGG_POSDC	NODE_2072_length_28724_cov_12.2	27	genus	Mycobacterium	47	46	26	0.68	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium
BGG_POSDC	NODE_3065_length_24358_cov_107.4	2880	genus	Palsa-1315	40	38	27	0.73	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_Nitrospiraceae;g_Palsa-1315
BGG_POSDC	NODE_4600_length_20299_cov_12.3	18408	genus	Hyphomicrobium	23	21	16	0.87	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Hyphomicrobium
BGG_QOSDA	NODE_46546_length_4757_cov_13.5	77075	species	JAGOPY01 sp017991835	3	3	3	1.0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_JAGOPY01;g_JAGOPY01;s_JAGOPY01 sp017991835
BGG_QOSDA	NODE_54712_length_4249_cov_21.5	3499	genus	Methyloceanibacter	6	6	6	1.0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Methyloligellaceae;g_Methyloceanibacter
BGG_QOSDA	NODE_64878_length_3766_cov_23.4	29433	species	JAAFHB01 sp903834845	3	2	1	0.5	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Prolixibacteraceae;g_JAAFHB01;s_JAAFHB01 sp903834845
BGG_QOSDA	NODE_77168_length_3343_cov_11.8	54734	species	SXHT01 sp005773095	2	2	2	1.0	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_PALSA-1355;g_SXHT01;s_SXHT01 sp005773095
BGG_KOSDC	NODE_16_length_254484_cov_28.4	10241	genus	SYFT01	223	214	104	0.54	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_SCN-69-37;g_SYFT01
BGG_KOSDC	NODE_257_length_80577_cov_171.6	3489	genus	Clostridium AD	78	78	45	0.62	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium AD
BGG_KOSDC	NODE_706_length_48561_cov_17.6	950	order	Solirubrobacterales	41	39	19	0.51	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales
BGG_KOSDC	NODE_1528_length_32879_cov_65.0	2880	genus	Palsa-1315	49	48	29	0.65	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_Nitrospiraceae;g_Palsa-1315
BGG_KOSDC	NODE_2284_length_27009_cov_11.1	24	class	Actinomycetia	33	31	24	0.72	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_KOSDC	NODE_3176_length_22705_cov_17.5	21071	family	2-12-FULL-66-21	25	24	20	0.86	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_2-12-FULL-66-21
BGG_ROSDA	NODE_16349_length_9218_cov_25.7	23	phylum	Actinobacteriota	8	8	6	0.67	d_Bacteria;p_Actinobacteriota
BGG_ROSDA	NODE_20438_length_7954_cov_33.4	55378	species	DSRY01 sp011331385	6	5	3	0.6	d_Bacteria;p_Actinobacteriota;c_UBA4738;o_UBA4738;f_HRBIN12;g_DSRY01;s_DSRY01 sp011331385
BGG_ROSDA	NODE_27008_length_6623_cov_38.3	183	order	Rhizobiales	8	8	5	0.66	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales
BGG_ROSDA	NODE_35656_length_5508_cov_25.7	25	order	Mycobacteriales	14	12	7	0.51	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales
BGG_ROSDA	NODE_46833_length_4617_cov_246.1	53208	species	DSSY01 sp011330955	4	4	2	0.5	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_DSSY01;s_DSSY01 sp011330955
BGG_ROSDA	NODE_60032_length_3928_cov_41.3	53882	species	SCSIO-52915 sp902806065	9	9	4	0.56	d_Bacteria;p_Actinobacteriota;c_Rubrobacteria;o_Rubrobacterales;f_Rubrobacteraceae;g_SCSIO-52915;s_SCSIO-52915 sp902806065
BGG_ROSDA	NODE_74857_length_3412_cov_20.0	85875	species	JADGNF01 sp017883615	3	3	3	1.0	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_UBA233;g_JADGNF01;s_JADGNF01 sp017883615
BGG_LOSDA	NODE_72_length_159000_cov_62.0	6753	family	UBA9968	190	178	134	0.8	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA9968;f_UBA9968
BGG_LOSDA	NODE_803_length_57358_cov_26.9	2	superkingdom	Bacteria	46	44	41	0.91	d_Bacteria
BGG_LOSDA	NODE_1807_length_36680_cov_62.8	6753	family	UBA9968	48	46	30	0.74	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA9968;f_UBA9968
BGG_ROSDA	NODE_1905_length_37066_cov_54.5	3499	genus	Methyloceanibacter	59	58	32	0.65	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Methyloligellaceae;g_Methyloceanibacter
BGG_ROSDA	NODE_3430_length_25741_cov_80.3	2	superkingdom	Bacteria	21	18	16	0.86	d_Bacteria
BGG_ROSDA	NODE_5469_length_18961_cov_73.2	47635	species	Methyloceanibacter sp016869535	33	33	18	0.54	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Methyloligellaceae;g_Methyloceanibacter;s_Methyloceanibacter sp016869535
BGG_ROSDA	NODE_7879_length_14908_cov_15.1	370	genus	Streptomyces	22	21	18	0.77	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces
BGG_ROSDA	NODE_11050_length_11913_cov_44.7	28206	species	Pseudorhodoplanes sinuspersici	13	13	7	0.6	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Pseudorhodoplanes;s_Pseudorhodoplanes sinuspersici
BGG_ROSDA	NODE_15877_length_9403_cov_18.9	2	superkingdom	Bacteria	10	10	10	1.0	d_Bacteria
BGG_ROSDA	NODE_19186_length_8296_cov_53.1	183	order	Rhizobiales	12	11	9	0.99	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales
BGG_ROSDA	NODE_26167_length_6759_cov_39.0	28206	species	Pseudorhodoplanes sinuspersici	15	14	8	0.97	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Pseudorhodoplanes;s_Pseudorhodoplanes sinuspersici
BGG_ROSDA	NODE_33251_length_5755_cov_23.6	15179	family	Hyphomicrobiaceae	9	7	4	0.51	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae
BGG_ROSDA	NODE_44518_length_4769_cov_25.5	84061	genus	Nitrosocosmicus	7	7	7	1.0	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrososphaeraceae;g_Nitrosocosmicus
BGG_BOSW	NODE_510_length_88003_cov_39.4	163	phylum	Bacteroidota	57	53	28	0.57	d_Bacteria;p_Bacteroidota
BGG_BOSW	NODE_1128_length_51019_cov_15.2	56461	genus	Segetibacter	33	31	21	0.69	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Segetibacter
BGG_BOSW	NODE_1830_length_35947_cov_8.1	37734	genus	SCN-69-37	35	33	32	0.97	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_SCN-69-37;g_SCN-69-37
BGG_BOSW	NODE_3210_length_23378_cov_33.6	48408	species	Pseudolabrys sp001464835	37	35	19	0.63	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Pseudolabrys;s_Pseudolabrys sp001464835
BGG_BOSW	NODE_4824_length_17017_cov_60.4	31425	family	JACDCH01	18	17	9	0.56	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_JACDCH01
BGG_BOSW	NODE_6738_length_13334_cov_9.1	21201	family	OLB7	10	9	6	0.67	d_Bacteria;p_Bacteroidota;c_Kapabacteria;o_OLB7;f_OLB7
BGG_BOSW	NODE_9948_length_9970_cov_18.6	653	phylum	Acidobacteriota	10	9	5	0.62	d_Bacteria;p_Acidobacteriota
BGG_BOSW	NODE_12687_length_8306_cov_13.0	46	order	Burkholderiales	13	10	6	0.59	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales
BGG_BOSW	NODE_16112_length_6912_cov_9.5	1996	family	SG8-41	12	12	7	0.98	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_SG8-41
BGG_BOSW	NODE_20272_length_5775_cov_8.9	77	class	Alphaproteobacteria	9	7	6	0.99	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
BGG_MOSDA	NODE_50519_length_5886_cov_24.1	1	no rank	root	5	5	5	1.0	-_root
BGG_MOSDA	NODE_58217_length_5425_cov_11.6	183	order	Rhizobiales	9	8	4	0.57	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales
BGG_MOSDA	NODE_64604_length_5113_cov_7.9	5820	family	Pirellulaceae	5	4	3	0.98	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Pirellulaceae
BGG_MOSDA	NODE_71661_length_4820_cov_10.0	54734	species	SXHT01 sp005773095	7	6	5	0.99	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_PALSA-1355;g_SXHT01;s_SXHT01 sp005773095
BGG_MOSDA	NODE_78758_length_4565_cov_12.2	2924	family	Nocardioidaceae	7	7	5	0.71	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae
BGG_MOSDA	NODE_87147_length_4311_cov_9.5	2	superkingdom	Bacteria	5	5	5	1.0	d_Bacteria
BGG_MOSDA	NODE_94133_length_4125_cov_10.2	17275	genus	VBCG01	7	5	4	0.98	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Casimicrobiaceae;g_VBCG01
BGG_MOSDA	NODE_102848_length_3919_cov_6.5	1374	genus	Bradyrhizobium	4	4	3	0.75	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Bradyrhizobium
BGG_MOSDA	NODE_110222_length_3770_cov_10.7	13896	genus	Palsa-465	8	8	3	0.58	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales;f_Solirubrobacteraceae;g_Palsa-465
BGG_MOSDA	NODE_119761_length_3594_cov_10.3	10733	genus	Devosia A	5	5	4	0.8	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Devosia A
BGG_ROSDA	NODE_72363_length_3487_cov_7.5	23	phylum	Actinobacteriota	4	4	2	0.5	d_Bacteria;p_Actinobacteriota
BGG_ROSDA	NODE_91232_length_3016_cov_5.2	39898	genus	BRH-c25	4	4	3	0.67	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lutisporales;f_Lutisporaceae;g_BRH-c25
BGG_LOSDA	NODE_517_length_72920_cov_25.3	37710	species	FEN-1343 sp003171335	62	59	46	0.79	d_Bacteria;p_Planctomycetota;c_Phycisphaerae;o_SM23-33;f_FEN-1343;g_FEN-1343;s_FEN-1343 sp003171335
BGG_LOSDA	NODE_1514_length_40648_cov_111.1	48433	genus	UBA2258	38	37	25	0.72	d_Bacteria;p_WOR-3;c_WOR-3;o_UBA2258;f_UBA2258;g_UBA2258
BGG_LOSDA	NODE_3456_length_24383_cov_24.3	83785	family	UBA233	22	21	15	0.71	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_UBA233
BGG_LOSDA	NODE_5810_length_17536_cov_15.6	248	order	Chlamydiales	10	10	7	0.63	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales
BGG_LOSDA	NODE_9430_length_12946_cov_11.9	2	superkingdom	Bacteria	13	10	10	1.0	d_Bacteria
BGG_LOSDA	NODE_13567_length_10262_cov_12.4	2737	class	Phycisphaerae	5	5	5	1.0	d_Bacteria;p_Planctomycetota;c_Phycisphaerae
BGG_LOSDA	NODE_17912_length_8621_cov_15.1	28844	genus	Pelolinea	7	7	4	0.57	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Pelolinea
BGG_LOSDA	NODE_23042_length_7307_cov_63.0	2737	class	Phycisphaerae	5	5	3	0.6	d_Bacteria;p_Planctomycetota;c_Phycisphaerae
BGG_KOSDC	NODE_32778_length_6769_cov_23.1	2	superkingdom	Bacteria	1	1	1	1.0	d_Bacteria
BGG_KOSDC	NODE_36712_length_6386_cov_6.7	164	class	Bacteroidia	3	3	3	1.0	d_Bacteria;p_Bacteroidota;c_Bacteroidia
BGG_KOSDC	NODE_41308_length_6001_cov_32.9	31223	genus	UBA4719	10	10	3	0.58	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_UBA4719
BGG_KOSDC	NODE_45053_length_5739_cov_6.4	42698	species	Solirubrum sp002007105	2	2	1	0.5	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Hymenobacteraceae;g_Solirubrum;s_Solirubrum sp002007105
BGG_KOSDC	NODE_51930_length_5329_cov_45.4	27	genus	Mycobacterium	11	11	6	0.74	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium
BGG_KOSDC	NODE_56300_length_5112_cov_18.4	370	genus	Streptomyces	5	5	2	0.5	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces
BGG_KOSDC	NODE_62239_length_4851_cov_7.9	4960	species	AG11 sp013361335	5	5	4	0.8	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;g_AG11;s_AG11 sp013361335
BGG_KOSDC	NODE_68751_length_4608_cov_11.8	18408	genus	Hyphomicrobium	8	8	4	0.71	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Hyphomicrobium
BGG_KOSDC	NODE_74876_length_4409_cov_6.2	24	class	Actinomycetia	3	3	2	0.52	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_KOSDC	NODE_83157_length_4178_cov_6.5	2	superkingdom	Bacteria	4	4	2	0.5	d_Bacteria
BGG_POSDC	NODE_93548_length_4347_cov_17.4	1	no rank	root	5	5	5	1.0	-_root
BGG_POSDC	NODE_104805_length_4076_cov_20.1	35458	genus	JACDBZ01	5	5	4	0.8	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_QHBO01;f_QHBO01;g_JACDBZ01
BGG_POSDC	NODE_118087_length_3808_cov_8.3	25	order	Mycobacteriales	5	5	3	0.6	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales
BGG_POSDC	NODE_128159_length_3634_cov_27.4	66039	species	JACCRW01 sp013813345	4	4	3	0.75	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Gaiellales;f_Gaiellaceae;g_JACCRW01;s_JACCRW01 sp013813345
BGG_POSDC	NODE_140675_length_3443_cov_9.8	39910	species	AC-14 sp005888325	5	5	4	0.8	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_AC-14;g_AC-14;s_AC-14 sp005888325
BGG_POSDC	NODE_156728_length_3232_cov_12.4	67401	species	YB3-1 sp016781485	5	5	2	0.97	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_Limnocylindrales;f_CSP1-4;g_YB3-1;s_YB3-1 sp016781485
BGG_POSDC	NODE_168698_length_3097_cov_6.9	24	class	Actinomycetia	3	3	2	0.52	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_QOSDA	NODE_37_length_425208_cov_62.7	13079	genus	UBA12481	369	350	210	0.63	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA12481;g_UBA12481
BGG_QOSDA	NODE_246_length_187509_cov_83.3	8039	genus	UBA5619	229	214	117	0.64	d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales;f_UBA5619;g_UBA5619
BGG_QOSDA	NODE_554_length_118839_cov_38.3	29869	genus	Lacipirellula	105	100	71	0.81	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Lacipirellulaceae;g_Lacipirellula
BGG_MOSDA	NODE_28898_length_8067_cov_40.0	23	phylum	Actinobacteriota	7	6	3	0.5	d_Bacteria;p_Actinobacteriota
BGG_MOSDA	NODE_32740_length_7533_cov_18.0	164	class	Bacteroidia	5	4	4	1.0	d_Bacteria;p_Bacteroidota;c_Bacteroidia
BGG_MOSDA	NODE_37397_length_6996_cov_21.3	2	superkingdom	Bacteria	4	4	3	0.68	d_Bacteria
BGG_MOSDA	NODE_41506_length_6592_cov_18.2	2704	order	Pirellulales	8	8	4	0.5	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales
BGG_MOSDA	NODE_46101_length_6204_cov_11.9	119	order	Actinomycetales	7	7	4	0.57	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales
BGG_MOSDA	NODE_51284_length_5834_cov_12.7	16725	genus	Aestuariivirga	9	9	6	0.84	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Aestuariivirgaceae;g_Aestuariivirga
BGG_MOSDA	NODE_58869_length_5393_cov_50.8	3499	genus	Methyloceanibacter	6	6	6	1.0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Methyloligellaceae;g_Methyloceanibacter
BGG_MOSDA	NODE_64994_length_5097_cov_11.5	1072	class	Acidimicrobiia	8	8	5	0.57	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia
BGG_MOSDA	NODE_73437_length_4752_cov_8.1	3704	genus	Mucilaginibacter	7	6	5	0.8	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Mucilaginibacter
BGG_MOSDA	NODE_80078_length_4522_cov_30.2	50965	species	JACDDX01 sp013813435	6	6	6	1.0	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_GWC2-71-9;g_JACDDX01;s_JACDDX01 sp013813435
BGG_QOSDA	NODE_132_length_246230_cov_65.3	37	class	Clostridia	239	222	138	0.67	d_Bacteria;p_Firmicutes A;c_Clostridia
BGG_QOSDA	NODE_375_length_149863_cov_65.9	25130	family	UBA5829	116	101	74	0.77	d_Bacteria;p_Armatimonadota;c_UBA5829;o_UBA5829;f_UBA5829
BGG_QOSDA	NODE_756_length_99676_cov_37.8	29869	genus	Lacipirellula	98	96	75	0.84	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Lacipirellulaceae;g_Lacipirellula
BGG_QOSDA	NODE_1380_length_68694_cov_24.2	53019	genus	DTKD01	42	41	22	0.58	d_Bacteria;p_Armatimonadota;c_UBA5829;o_UBA5829;f_UBA5829;g_DTKD01
BGG_QOSDA	NODE_2149_length_51278_cov_26.0	3855	family	Anaerolineaceae	43	43	26	0.62	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae
BGG_QOSDA	NODE_3222_length_38376_cov_42.6	25005	order	SM23-33	27	22	12	0.57	d_Bacteria;p_Planctomycetota;c_Phycisphaerae;o_SM23-33
BGG_QOSDA	NODE_4944_length_27259_cov_46.6	1354	class	Acidobacteriae	17	16	10	0.56	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae
BGG_QOSDA	NODE_6515_length_21864_cov_24.1	2	superkingdom	Bacteria	19	17	14	0.82	d_Bacteria
BGG_QOSDA	NODE_8054_length_18289_cov_25.4	2702	phylum	Planctomycetota	13	13	7	0.58	d_Bacteria;p_Planctomycetota
BGG_QOSDA	NODE_10226_length_15029_cov_14.0	64	family	Burkholderiaceae	21	19	12	0.68	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae
BGG_QOSDA	NODE_657_length_108839_cov_31.6	8039	genus	UBA5619	113	104	54	0.55	d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales;f_UBA5619;g_UBA5619
BGG_QOSDA	NODE_1210_length_74692_cov_24.6	6318	genus	Paludibacter	95	87	42	0.67	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_Paludibacter
BGG_QOSDA	NODE_1920_length_55176_cov_17.9	64	family	Burkholderiaceae	66	62	53	0.94	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae
BGG_QOSDA	NODE_2934_length_41011_cov_92.0	4496	genus	LD21	36	33	17	0.55	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_VadinHA17;g_LD21
BGG_QOSDA	NODE_4458_length_29551_cov_32.7	2	superkingdom	Bacteria	25	23	21	0.89	d_Bacteria
BGG_QOSDA	NODE_6039_length_23186_cov_18.2	2	superkingdom	Bacteria	13	13	12	0.99	d_Bacteria
BGG_QOSDA	NODE_7606_length_19192_cov_102.0	20866	family	JAAKFR01	22	16	10	0.67	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_JAAKFR01
BGG_QOSDA	NODE_9711_length_15673_cov_17.7	2	superkingdom	Bacteria	18	18	17	1.0	d_Bacteria
BGG_QOSDA	NODE_13313_length_12169_cov_29.4	950	order	Solirubrobacterales	14	13	11	0.78	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales
BGG_QOSDA	NODE_16734_length_10195_cov_17.0	25006	family	SM23-33	9	9	8	0.88	d_Bacteria;p_Planctomycetota;c_Phycisphaerae;o_SM23-33;f_SM23-33
BGG_BOSW	NODE_9266_length_10527_cov_8.7	163	phylum	Bacteroidota	3	3	2	0.98	d_Bacteria;p_Bacteroidota
BGG_BOSW	NODE_12087_length_8633_cov_9.8	15049	genus	Gemmatimonas	7	5	4	0.8	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;g_Gemmatimonas
BGG_BOSW	NODE_15499_length_7124_cov_9.1	24	class	Actinomycetia	6	6	3	0.59	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_BOSW	NODE_19287_length_6015_cov_52.6	2	superkingdom	Bacteria	4	4	4	1.0	d_Bacteria
BGG_QOSDA	NODE_1_length_897870_cov_159.0	4861	order	Endomicrobiales	807	736	435	0.64	d_Bacteria;p_Elusimicrobiota;c_Endomicrobia;o_Endomicrobiales
BGG_QOSDA	NODE_163_length_221965_cov_99.0	2534	order	Syntrophales	199	191	95	0.54	d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales
BGG_QOSDA	NODE_526_length_121750_cov_36.6	921	family	Prolixibacteraceae	93	90	55	0.64	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Prolixibacteraceae
BGG_QOSDA	NODE_907_length_88641_cov_37.9	29869	genus	Lacipirellula	91	86	66	0.81	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Lacipirellulaceae;g_Lacipirellula
BGG_QOSDA	NODE_1553_length_63586_cov_23.8	53019	genus	DTKD01	48	45	31	0.72	d_Bacteria;p_Armatimonadota;c_UBA5829;o_UBA5829;f_UBA5829;g_DTKD01
BGG_QOSDA	NODE_2387_length_47288_cov_59.4	5974	order	GIF10	37	35	19	0.54	d_Bacteria;p_Omnitrophota;c_Koll11;o_GIF10
BGG_KOSDC	NODE_2930_length_23696_cov_12.1	38532	species	AG11 sp003223455	20	19	11	0.62	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;g_AG11;s_AG11 sp003223455
BGG_KOSDC	NODE_3922_length_20533_cov_12.8	950	order	Solirubrobacterales	23	21	16	0.74	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales
BGG_KOSDC	NODE_5061_length_17971_cov_7.8	46	order	Burkholderiales	12	12	7	0.6	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales
BGG_KOSDC	NODE_6936_length_15311_cov_9.4	3	phylum	Proteobacteria	20	19	11	0.63	d_Bacteria;p_Proteobacteria
BGG_KOSDC	NODE_9260_length_13137_cov_10.9	2	superkingdom	Bacteria	6	5	5	1.0	d_Bacteria
BGG_KOSDC	NODE_11667_length_11644_cov_11.2	6912	order	Vicinamibacterales	15	14	14	1.0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales
